,Path,Length,Artist,Full_Path
1216,Beethoven/Piano Sonatas/Piano Sonata n14 op27 2mov ''Moonlight''.mid,210.5,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n14 op27 2mov ''Moonlight''.mid
1217,Beethoven/Piano Sonatas/Piano Sonata n08 op13 1mov ''Pathetique''.mid,867.3,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n08 op13 1mov ''Pathetique''.mid
1218,Beethoven/Piano Sonatas/Piano sonata n26 ''Les Adieux''.mid,891.5000000000036,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano sonata n26 ''Les Adieux''.mid
1219,Beethoven/Piano Sonatas/Piano Sonata n10 1mov.mid,505.9621122500001,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n10 1mov.mid
1220,Beethoven/Piano Sonatas/Piano Sonata n21 3mov ''Waldstein''.mid,583.8802749041647,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n21 3mov ''Waldstein''.mid
1221,Beethoven/Piano Sonatas/Piano Sonata n06.mid,714.3750000000032,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n06.mid
1222,Beethoven/Piano Sonatas/Piano Sonata n13.mid,824.0256788666655,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n13.mid
1223,Beethoven/Piano Sonatas/Piano Sonata n07.mid,1409.5575613833364,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n07.mid
1224,Beethoven/Piano Sonatas/Piano Sonata n14 op27 3mov ''Moonlight''.mid,531.375000000001,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n14 op27 3mov ''Moonlight''.mid
1225,Beethoven/Piano Sonatas/Piano Sonata n11.mid,1423.245369533332,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n11.mid
1226,Beethoven/Piano Sonatas/Piano Sonata n05.mid,1158.499999999995,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n05.mid
1227,Beethoven/Piano Sonatas/Piano Sonata n04.mid,1660.0000000000246,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n04.mid
1228,Beethoven/Piano Sonatas/Piano Sonata n10.mid,912.3507564354129,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n10.mid
1229,Beethoven/Piano Sonatas/Piano Sonata n28.mid,953.9819627895818,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n28.mid
1230,Beethoven/Piano Sonatas/Piano Sonata n01.mid,1090.8750000000082,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n01.mid
1231,Beethoven/Piano Sonatas/Piano Sonata n21 2mov ''Waldstein''.mid,251.40609250000003,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n21 2mov ''Waldstein''.mid
1232,Beethoven/Piano Sonatas/Piano Sonata n03.mid,1515.9469475562423,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n03.mid
1233,Beethoven/Piano Sonatas/Piano Sonata n16.mid,1441.2500000000398,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n16.mid
1234,Beethoven/Piano Sonatas/Piano Sonata n02.mid,1275.3325588895862,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n02.mid
1235,Beethoven/Piano Sonatas/Piano Sonata n14 op27  ''Moonlight''.mid,896.9833635000001,Beethoven,raw_data_unzipped/Beethoven/Piano Sonatas/Piano Sonata n14 op27  ''Moonlight''.mid
1236,Chopin/Finale to B Minor Paino Sonata.mid,366.4541666666733,Chopin,raw_data_unzipped/Chopin/Finale to B Minor Paino Sonata.mid
1237,Chopin/Ecossaise No.2 in G.mid,31.87083333333332,Chopin,raw_data_unzipped/Chopin/Ecossaise No.2 in G.mid
1238,Chopin/Mazurka op68 n2 Drchew.mid,97.50416666666713,Chopin,raw_data_unzipped/Chopin/Mazurka op68 n2 Drchew.mid
1239,Chopin/Prelude n10 op28 ''The Night Moth''.mid,28.0,Chopin,raw_data_unzipped/Chopin/Prelude n10 op28 ''The Night Moth''.mid
1240,Chopin/Piano Concerto n1 op11 2mov.mid,666.0000000000039,Chopin,raw_data_unzipped/Chopin/Piano Concerto n1 op11 2mov.mid
1241,"Chopin/Scherzo No.2, Opus.31.mid",515.2981239999998,Chopin,"raw_data_unzipped/Chopin/Scherzo No.2, Opus.31.mid"
1242,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.8.mid",267.15609420000015,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.8.mid"
1243,Chopin/Nocturne op32 n1.mid,318.9805623958333,Chopin,raw_data_unzipped/Chopin/Nocturne op32 n1.mid
1244,Chopin/Prelude n17 op28 ''Scene On the Place of Notre Dame.mid,156.69142644999974,Chopin,raw_data_unzipped/Chopin/Prelude n17 op28 ''Scene On the Place of Notre Dame.mid
1245,Chopin/Prelude n21 op28 ''Sunday''.mid,102.5130242916667,Chopin,raw_data_unzipped/Chopin/Prelude n21 op28 ''Sunday''.mid
1246,Chopin/Waltz op70 n2.mid,187.99999999999977,Chopin,raw_data_unzipped/Chopin/Waltz op70 n2.mid
1247,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.9.mid",293.757884,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.9.mid"
1248,Chopin/Nocturne op32 n2.mid,353.14797583333336,Chopin,raw_data_unzipped/Chopin/Nocturne op32 n2.mid
1249,Chopin/Etude op25 n09.mid,51.58937661132812,Chopin,raw_data_unzipped/Chopin/Etude op25 n09.mid
1250,Chopin/Mazurka op67 n3 Drchew.mid,86.99583333333375,Chopin,raw_data_unzipped/Chopin/Mazurka op67 n3 Drchew.mid
1251,Chopin/Op.53 'Polonaise in A flat' Heroic.mid,426.56104705833314,Chopin,raw_data_unzipped/Chopin/Op.53 'Polonaise in A flat' Heroic.mid
1252,Chopin/Impromptu n3 op51.mid,276.7625000000039,Chopin,raw_data_unzipped/Chopin/Impromptu n3 op51.mid
1253,Chopin/Etude op25 n08.mid,73.99999999999976,Chopin,raw_data_unzipped/Chopin/Etude op25 n08.mid
1254,Chopin/Nocturne No.15 in F Minor Opus.55 -1.mid,298.5063929374998,Chopin,raw_data_unzipped/Chopin/Nocturne No.15 in F Minor Opus.55 -1.mid
1255,Chopin/Prelude n05 op28 ''Uncertainty''.mid,30.710846166666688,Chopin,raw_data_unzipped/Chopin/Prelude n05 op28 ''Uncertainty''.mid
1256,"Chopin/Polonaise Opus.40, No.1 (Military).mid",227.66666666666634,Chopin,"raw_data_unzipped/Chopin/Polonaise Opus.40, No.1 (Military).mid"
1257,Chopin/Piano Concerto n2 1mov.mid,818.4380234749999,Chopin,raw_data_unzipped/Chopin/Piano Concerto n2 1mov.mid
1258,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.19.mid",41.738271999999995,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.19.mid"
1259,Chopin/Mazurka op7 n1.mid,156.0,Chopin,raw_data_unzipped/Chopin/Mazurka op7 n1.mid
1260,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.18.mid",196.36494000000002,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.18.mid"
1261,Chopin/Nocturne op55 n1.mid,298.5063929374998,Chopin,raw_data_unzipped/Chopin/Nocturne op55 n1.mid
1262,Chopin/Etude No.2 in A Minor.mid,103.96666666666697,Chopin,raw_data_unzipped/Chopin/Etude No.2 in A Minor.mid
1263,Chopin/Winter wind etude.mid,287.5104166666677,Chopin,raw_data_unzipped/Chopin/Winter wind etude.mid
1264,Chopin/Prelude n01 op28 ''Reunion''.mid,31.490663116666656,Chopin,raw_data_unzipped/Chopin/Prelude n01 op28 ''Reunion''.mid
1265,Chopin/Prelude n06 op28 ''Tolling Bells''.mid,92.4244859333333,Chopin,raw_data_unzipped/Chopin/Prelude n06 op28 ''Tolling Bells''.mid
1266,Chopin/Mazurka op7 n2.mid,180.99999999999997,Chopin,raw_data_unzipped/Chopin/Mazurka op7 n2.mid
1267,Chopin/Nocturne op55 n2.mid,320.6842979375008,Chopin,raw_data_unzipped/Chopin/Nocturne op55 n2.mid
1268,Chopin/Tarantella.mid,219.15625000000196,Chopin,raw_data_unzipped/Chopin/Tarantella.mid
1269,Chopin/Waltz op64 n1.mid,109.35708803333333,Chopin,raw_data_unzipped/Chopin/Waltz op64 n1.mid
1270,Chopin/Etude No.1.mid,120.3562499999978,Chopin,raw_data_unzipped/Chopin/Etude No.1.mid
1271,Chopin/Prelude n20 op28 ''Funeral March''.mid,86.48562419791666,Chopin,raw_data_unzipped/Chopin/Prelude n20 op28 ''Funeral March''.mid
1272,Chopin/Etude op25 n12 ''The Ocean''.mid,166.00000000000043,Chopin,raw_data_unzipped/Chopin/Etude op25 n12 ''The Ocean''.mid
1273,Chopin/Sonata op35 n1 .mid,396.71161792083325,Chopin,raw_data_unzipped/Chopin/Sonata op35 n1 .mid
1274,Chopin/Imprompt Fantastique.mid,289.99999999999625,Chopin,raw_data_unzipped/Chopin/Imprompt Fantastique.mid
1275,Chopin/Piano Concerto n2 3mov.mid,576.0013020833346,Chopin,raw_data_unzipped/Chopin/Piano Concerto n2 3mov.mid
1276,Chopin/Fantasie Impromptu op66.mid,279.3614583333298,Chopin,raw_data_unzipped/Chopin/Fantasie Impromptu op66.mid
1277,Chopin/Etude op10 n08.mid,197.5416666666657,Chopin,raw_data_unzipped/Chopin/Etude op10 n08.mid
1278,Chopin/Nocturne op37 01.mid,391.4588762083342,Chopin,raw_data_unzipped/Chopin/Nocturne op37 01.mid
1279,Chopin/Etude op10 n09.mid,130.1220121083332,Chopin,raw_data_unzipped/Chopin/Etude op10 n09.mid
1280,Chopin/Trois Nouvelles Etudes (Op.posth.).mid,403.1598138874997,Chopin,raw_data_unzipped/Chopin/Trois Nouvelles Etudes (Op.posth.).mid
1281,Chopin/Prelude n16 op28 ''Hades''.mid,90.69166666666665,Chopin,raw_data_unzipped/Chopin/Prelude n16 op28 ''Hades''.mid
1282,Chopin/2 Polonaises op26 n1.mid,429.45248955833347,Chopin,raw_data_unzipped/Chopin/2 Polonaises op26 n1.mid
1283,Chopin/Ballade No.2 in F Major.mid,344.6746413125,Chopin,raw_data_unzipped/Chopin/Ballade No.2 in F Major.mid
1284,"Chopin/(2542)Prelude opus.28, No.16 in B flat minor.mid",96.00048828125,Chopin,"raw_data_unzipped/Chopin/(2542)Prelude opus.28, No.16 in B flat minor.mid"
1285,Chopin/Nocturne No.18 in E Major Op62.mid,356.097514375,Chopin,raw_data_unzipped/Chopin/Nocturne No.18 in E Major Op62.mid
1286,Chopin/Etude Op.10 No.11.mid,118.13333333333482,Chopin,raw_data_unzipped/Chopin/Etude Op.10 No.11.mid
1287,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.10.mid",165.00000000000017,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.10.mid"
1288,Chopin/Etude op10 n10.mid,133.7211062083334,Chopin,raw_data_unzipped/Chopin/Etude op10 n10.mid
1289,Chopin/Grande Waltz op18.mid,537.7500000000001,Chopin,raw_data_unzipped/Chopin/Grande Waltz op18.mid
1290,Chopin/Prelude n23 op28 ''A Pleasure Boat''.mid,48.13023708333332,Chopin,raw_data_unzipped/Chopin/Prelude n23 op28 ''A Pleasure Boat''.mid
1291,Chopin/Etude op10 n05 ''Black Key''.mid,93.14967235208331,Chopin,raw_data_unzipped/Chopin/Etude op10 n05 ''Black Key''.mid
1292,Chopin/Scherzo op31.mid,584.9999999999993,Chopin,raw_data_unzipped/Chopin/Scherzo op31.mid
1293,Chopin/Nocturne op33 n4.mid,337.5000000000001,Chopin,raw_data_unzipped/Chopin/Nocturne op33 n4.mid
1294,Chopin/Etude op10 n11.mid,149.26129394999998,Chopin,raw_data_unzipped/Chopin/Etude op10 n11.mid
1295,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.11.mid",58.34121599999997,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.11.mid"
1296,Chopin/Piano Concerto n1 op11 3mov.mid,753.0000000000235,Chopin,raw_data_unzipped/Chopin/Piano Concerto n1 op11 3mov.mid
1297,Chopin/Prelude n03 op28 ''Thou Art So Like A Flower''.mid,66.0,Chopin,raw_data_unzipped/Chopin/Prelude n03 op28 ''Thou Art So Like A Flower''.mid
1298,Chopin/Prelude op.28-15 Raindrop.mid,231.80889112500077,Chopin,raw_data_unzipped/Chopin/Prelude op.28-15 Raindrop.mid
1299,"Chopin/Nocturne No.1, Opus.62.mid",386.9895833333315,Chopin,"raw_data_unzipped/Chopin/Nocturne No.1, Opus.62.mid"
1300,Chopin/Prelude n07 op28 ''The Polish Dance''.mid,34.023656041666676,Chopin,raw_data_unzipped/Chopin/Prelude n07 op28 ''The Polish Dance''.mid
1301,Chopin/Nocturne op15 n2.mid,233.84141172916657,Chopin,raw_data_unzipped/Chopin/Nocturne op15 n2.mid
1302,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.13.mid",241.88953399999997,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.13.mid"
1303,Chopin/Etude op10 n07.mid,95.0666666666676,Chopin,raw_data_unzipped/Chopin/Etude op10 n07.mid
1304,Chopin/Etude op10 n04 Drchew.mid,161.99583333333268,Chopin,raw_data_unzipped/Chopin/Etude op10 n04 Drchew.mid
1305,Chopin/Etude op10 n06.mid,167.09166666666675,Chopin,raw_data_unzipped/Chopin/Etude op10 n06.mid
1306,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.12.mid",127.50000000000041,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.12.mid"
1307,Chopin/Nocturne op15 n3.mid,230.50000000000182,Chopin,raw_data_unzipped/Chopin/Nocturne op15 n3.mid
1308,Chopin/Prelude n15 op28 ''Raindrop''.mid,273.62323355208247,Chopin,raw_data_unzipped/Chopin/Prelude n15 op28 ''Raindrop''.mid
1309,Chopin/Sonata op35 n2 .mid,491.0,Chopin,raw_data_unzipped/Chopin/Sonata op35 n2 .mid
1310,Chopin/Sonata op35 n3 .mid,451.1493289166664,Chopin,raw_data_unzipped/Chopin/Sonata op35 n3 .mid
1311,Chopin/Nocturne op09 n2.mid,246.63325735416677,Chopin,raw_data_unzipped/Chopin/Nocturne op09 n2.mid
1312,Chopin/Ballad op32.mid,581.0281249999998,Chopin,raw_data_unzipped/Chopin/Ballad op32.mid
1313,Chopin/Etude op10 n02.mid,103.96666666666697,Chopin,raw_data_unzipped/Chopin/Etude op10 n02.mid
1314,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.16.mid",193.9234391999999,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.16.mid"
1315,Chopin/Etude op25 n01 ''Harp Etude''.mid,125.16807380625039,Chopin,raw_data_unzipped/Chopin/Etude op25 n01 ''Harp Etude''.mid
1316,"Chopin/Waltz in Ab (Op.posth., Brown21).mid",265.0,Chopin,"raw_data_unzipped/Chopin/Waltz in Ab (Op.posth., Brown21).mid"
1317,Chopin/Etude op. 10-5 Black keys.mid,84.9999999999999,Chopin,raw_data_unzipped/Chopin/Etude op. 10-5 Black keys.mid
1318,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.17.mid",280.85002026666655,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.17.mid"
1319,Chopin/Prelude n24 op28 ''The Storm''.mid,125.07205954791662,Chopin,raw_data_unzipped/Chopin/Prelude n24 op28 ''The Storm''.mid
1320,Chopin/Etude op10 n03.mid,255.99999999999918,Chopin,raw_data_unzipped/Chopin/Etude op10 n03.mid
1321,Chopin/Nocturne op33 n2.mid,217.49999999999986,Chopin,raw_data_unzipped/Chopin/Nocturne op33 n2.mid
1322,Chopin/Prelude n02 op28 ''Presentiment of Death''.mid,120.32632808333325,Chopin,raw_data_unzipped/Chopin/Prelude n02 op28 ''Presentiment of Death''.mid
1323,Chopin/Nocturne op09 n3.mid,406.03949802083514,Chopin,raw_data_unzipped/Chopin/Nocturne op09 n3.mid
1324,Chopin/Scherzo n1 op20.mid,934.0000000000002,Chopin,raw_data_unzipped/Chopin/Scherzo n1 op20.mid
1325,Chopin/Revolutionary.mid,166.83333333333334,Chopin,raw_data_unzipped/Chopin/Revolutionary.mid
1326,Chopin/Etude op10 n01.mid,158.0,Chopin,raw_data_unzipped/Chopin/Etude op10 n01.mid
1327,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.15.mid",122.0,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.15.mid"
1328,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.14.mid",93.57020399999999,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.14.mid"
1329,Chopin/Piano Concerto n1 op11 1mov.mid,1353.0000000000082,Chopin,raw_data_unzipped/Chopin/Piano Concerto n1 op11 1mov.mid
1330,Chopin/Prelude n04 op28 ''Suffocation''.mid,105.11295124583334,Chopin,raw_data_unzipped/Chopin/Prelude n04 op28 ''Suffocation''.mid
1331,Chopin/Prelude n22 op28 ''Impatience''.mid,64.20833333333334,Chopin,raw_data_unzipped/Chopin/Prelude n22 op28 ''Impatience''.mid
1332,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.7.mid",110.9851764,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.7.mid"
1333,Chopin/Etude op25 n05.mid,237.00000000000088,Chopin,raw_data_unzipped/Chopin/Etude op25 n05.mid
1334,Chopin/Prelude n08 op28 ''Desparation''.mid,84.18007332500004,Chopin,raw_data_unzipped/Chopin/Prelude n08 op28 ''Desparation''.mid
1335,Chopin/Nocturne op37 n2.mid,398.70911216666684,Chopin,raw_data_unzipped/Chopin/Nocturne op37 n2.mid
1336,Chopin/Prelude n09 op28 ''Vision''.mid,84.344816475,Chopin,raw_data_unzipped/Chopin/Prelude n09 op28 ''Vision''.mid
1337,Chopin/Sonata No.3 1st Mov Allegro.mid,612.4791666666649,Chopin,raw_data_unzipped/Chopin/Sonata No.3 1st Mov Allegro.mid
1338,Chopin/Prelude n13 op28 ''Loss''.mid,151.11135804999998,Chopin,raw_data_unzipped/Chopin/Prelude n13 op28 ''Loss''.mid
1339,Chopin/Nocturne op62 n2.mid,356.097514375,Chopin,raw_data_unzipped/Chopin/Nocturne op62 n2.mid
1340,Chopin/Prelude n14 op28 ''Fear''.mid,36.69479166666668,Chopin,raw_data_unzipped/Chopin/Prelude n14 op28 ''Fear''.mid
1341,Chopin/Mazurka op30 n2 Drchew.mid,96.87083333333372,Chopin,raw_data_unzipped/Chopin/Mazurka op30 n2 Drchew.mid
1342,Chopin/Etude op25 n10.mid,378.9641480833333,Chopin,raw_data_unzipped/Chopin/Etude op25 n10.mid
1343,Chopin/Etude op25 n04.mid,133.55520833333333,Chopin,raw_data_unzipped/Chopin/Etude op25 n04.mid
1344,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.6.mid",164.48709954999995,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.6.mid"
1345,Chopin/Sonata op35 n4 .mid,152.00000000000034,Chopin,raw_data_unzipped/Chopin/Sonata op35 n4 .mid
1346,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.4.mid",195.0000000000003,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.4.mid"
1347,Chopin/Prelude n11 op28 ''Dragonfly''.mid,40.50000000000001,Chopin,raw_data_unzipped/Chopin/Prelude n11 op28 ''Dragonfly''.mid
1348,Chopin/Etude op25 n06.mid,270.80598958333405,Chopin,raw_data_unzipped/Chopin/Etude op25 n06.mid
1349,Chopin/Prelude n19 op28.mid,108.91666666666715,Chopin,raw_data_unzipped/Chopin/Prelude n19 op28.mid
1350,"Chopin/Etude Op 25, No.1.mid",271.29905933335374,Chopin,"raw_data_unzipped/Chopin/Etude Op 25, No.1.mid"
1351,Chopin/Barcarolle in F sharp Major.mid,578.2708333333287,Chopin,raw_data_unzipped/Chopin/Barcarolle in F sharp Major.mid
1352,Chopin/Etude op25 n07.mid,522.1636438645833,Chopin,raw_data_unzipped/Chopin/Etude op25 n07.mid
1353,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.5.mid",67.0946824,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.5.mid"
1354,Chopin/Nocturne op48 n1.mid,384.08916800000003,Chopin,raw_data_unzipped/Chopin/Nocturne op48 n1.mid
1355,Chopin/Prelude n18 op28 ''Suicide''.mid,49.931369933333336,Chopin,raw_data_unzipped/Chopin/Prelude n18 op28 ''Suicide''.mid
1356,Chopin/Etude op25 n03.mid,110.5,Chopin,raw_data_unzipped/Chopin/Etude op25 n03.mid
1357,Chopin/Nocturne op27 n1.mid,270.2774614374995,Chopin,raw_data_unzipped/Chopin/Nocturne op27 n1.mid
1358,"Chopin/Etude No.7 in C Major Opus.10, No.7.mid",95.0666666666676,Chopin,"raw_data_unzipped/Chopin/Etude No.7 in C Major Opus.10, No.7.mid"
1359,Chopin/Etude op10 n12 ''Revolutionary''.mid,166.95208333333338,Chopin,raw_data_unzipped/Chopin/Etude op10 n12 ''Revolutionary''.mid
1360,Chopin/Piano Concerto n2 2mov.mid,405.0140413958333,Chopin,raw_data_unzipped/Chopin/Piano Concerto n2 2mov.mid
1361,Chopin/Nocturne op72 n1.mid,279.29131656250047,Chopin,raw_data_unzipped/Chopin/Nocturne op72 n1.mid
1362,Chopin/Etude op25 n02.mid,113.09249920833344,Chopin,raw_data_unzipped/Chopin/Etude op25 n02.mid
1363,Chopin/Nocturne op48 n2.mid,459.11277125000015,Chopin,raw_data_unzipped/Chopin/Nocturne op48 n2.mid
1364,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.2.mid",114.26388640000003,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.2.mid"
1365,Chopin/Prelude n12 op28 ''Duel''.mid,58.646875,Chopin,raw_data_unzipped/Chopin/Prelude n12 op28 ''Duel''.mid
1366,Chopin/Nocturne op27 n2.mid,303.52707167499926,Chopin,raw_data_unzipped/Chopin/Nocturne op27 n2.mid
1367,"Chopin/Sonata No.3, 2nd Mov, Scherzo.mid",191.58749999999762,Chopin,"raw_data_unzipped/Chopin/Sonata No.3, 2nd Mov, Scherzo.mid"
1368,Chopin/Etude op25 n11 ''Winter Wind''.mid,192.75000000000352,Chopin,raw_data_unzipped/Chopin/Etude op25 n11 ''Winter Wind''.mid
1369,Chopin/Ballad op53.mid,353.77644061874895,Chopin,raw_data_unzipped/Chopin/Ballad op53.mid
1370,Chopin/Mazurka op33 n2 Drchew.mid,204.06666666666618,Chopin,raw_data_unzipped/Chopin/Mazurka op33 n2 Drchew.mid
1371,"Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.3.mid",137.94356879999995,Chopin,"raw_data_unzipped/Chopin/19 Polish Songs, for Solo Voice and Piano accomplements, No.3.mid"
1372,Mozart/K495 Horn Concerto n4 1mov.mid,785.0921298333333,Mozart,raw_data_unzipped/Mozart/K495 Horn Concerto n4 1mov.mid
1373,Mozart/K626 Requiem 05 Recordare.mid,336.00005600000003,Mozart,raw_data_unzipped/Mozart/K626 Requiem 05 Recordare.mid
1374,Mozart/K492 Overture ''Le Nozze di Figaro''.mid,586.8999999999996,Mozart,raw_data_unzipped/Mozart/K492 Overture ''Le Nozze di Figaro''.mid
1375,Mozart/K427 Great Mass 1mov.mid,594.6181674999999,Mozart,raw_data_unzipped/Mozart/K427 Great Mass 1mov.mid
1376,Mozart/K299 Flute Harp Concerto 3mov.mid,787.0,Mozart,raw_data_unzipped/Mozart/K299 Flute Harp Concerto 3mov.mid
1377,Mozart/Viennese Sonatinas K439b n2 3mov.mid,87.41666666666669,Mozart,raw_data_unzipped/Mozart/Viennese Sonatinas K439b n2 3mov.mid
1378,Mozart/K525 Serenade 2mov ''Eine Kleine Natchmusik''.mid,347.42089000000004,Mozart,raw_data_unzipped/Mozart/K525 Serenade 2mov ''Eine Kleine Natchmusik''.mid
1379,Mozart/K314 Flute Concerto n2 3mov.mid,352.89143442708354,Mozart,raw_data_unzipped/Mozart/K314 Flute Concerto n2 3mov.mid
1380,Mozart/K317 Coronation Mass 2mov.mid,296.05416666666656,Mozart,raw_data_unzipped/Mozart/K317 Coronation Mass 2mov.mid
1381,Mozart/K401 Fuga in G minor .mid,210.0083333333332,Mozart,raw_data_unzipped/Mozart/K401 Fuga in G minor .mid
1382,"Mozart/A piece for Piano,K.176.mid",124.40185699999998,Mozart,"raw_data_unzipped/Mozart/A piece for Piano,K.176.mid"
1383,Mozart/K626 Requiem 06 confutatis.mid,381.45640999999995,Mozart,raw_data_unzipped/Mozart/K626 Requiem 06 confutatis.mid
1384,Mozart/K136 Divertimento 2mov.mid,270.51329983333335,Mozart,raw_data_unzipped/Mozart/K136 Divertimento 2mov.mid
1385,Mozart/Sonatina n3 2mov.mid,206.91666666666666,Mozart,raw_data_unzipped/Mozart/Sonatina n3 2mov.mid
1386,Mozart/K546 Adagio & Fugue for Strings.mid,507.0509100000048,Mozart,raw_data_unzipped/Mozart/K546 Adagio & Fugue for Strings.mid
1387,Mozart/K335 Laudate Dominus.mid,201.71959722500117,Mozart,raw_data_unzipped/Mozart/K335 Laudate Dominus.mid
1388,Mozart/K626 Requiem kyrie.mid,186.7584436770834,Mozart,raw_data_unzipped/Mozart/K626 Requiem kyrie.mid
1389,Mozart/Rondo in C.mid,327.14874836666644,Mozart,raw_data_unzipped/Mozart/Rondo in C.mid
1390,Mozart/K626 Requiem 09 hostias.mid,349.6,Mozart,raw_data_unzipped/Mozart/K626 Requiem 09 hostias.mid
1391,Mozart/Sonatina n22 4mov.mid,137.91666666666677,Mozart,raw_data_unzipped/Mozart/Sonatina n22 4mov.mid
1392,Mozart/K495 Horn Concerto n4 3mov.mid,207.32812499999926,Mozart,raw_data_unzipped/Mozart/K495 Horn Concerto n4 3mov.mid
1393,Mozart/K314 Flute Concerto n2 1mov.mid,482.5135060416662,Mozart,raw_data_unzipped/Mozart/K314 Flute Concerto n2 1mov.mid
1394,Mozart/K02 Minuet in F.mid,71.9,Mozart,raw_data_unzipped/Mozart/K02 Minuet in F.mid
1395,Mozart/Viennese Sonatinas K439b n2 1mov.mid,143.24479166666666,Mozart,raw_data_unzipped/Mozart/Viennese Sonatinas K439b n2 1mov.mid
1396,Mozart/K299 Flute Harp Concerto 1mov.mid,649.7685367124999,Mozart,raw_data_unzipped/Mozart/K299 Flute Harp Concerto 1mov.mid
1397,Mozart/Contradance n2.mid,63.99583333333333,Mozart,raw_data_unzipped/Mozart/Contradance n2.mid
1398,Mozart/Viennese Sonatinas K439b n6 2mov.mid,191.41666666666666,Mozart,raw_data_unzipped/Mozart/Viennese Sonatinas K439b n6 2mov.mid
1399,Mozart/Sonatina n21 3mov.mid,143.24479166666666,Mozart,raw_data_unzipped/Mozart/Sonatina n21 3mov.mid
